gid,role,role_score,cluster_id,priority_score,evidence,sub_role,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_payers,near_seeds,seed_reach,p_forward,fast_transit_share,max_payers_same_day,cycles,pagerank,hub,authority,betweenness,truncated_by_depth,prio_role,prio_reach,prio_money,prio_pagerank,prio_betw
100000004066647100,peripheral,0.85,19,0.2086,"мелкий получатель: разовое поступление 51 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,51000.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0002942910761084235,-0.0,8.448073393743617e-05,0.0,False,0.042,0.0,0.439,0.287,0.367
100000007303047100,peripheral,0.85,7,0.2083,"мелкий получатель: разовое поступление 52 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,52250.0,0.0,1,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0002937243581795944,-0.0,-5.1664361426656594e-18,0.0,False,0.042,0.0,0.445,0.277,0.367
100000006866831100,peripheral,0.75,3,0.2082,"4 колено (исходящие не выгружены): разовое поступление 16 тыс ₸ от 1 плательщика, P(пересылает)=0.29 — признаков роли нет",truncated_small,4,False,1,0,16500.0,0.0,1,0,0.0,0,0,7,0.2860731601751748,0.0,1.0,0.0,0.0003676771906395023,-0.0,-6.88571287616126e-19,0.0,True,0.038,0.0,0.163,0.662,0.367
100000000572276100,peripheral,0.7,7,0.2081,"слабые связи: 1 вход / 1 выход, 13 тыс ₸ → 35 тыс ₸, без устойчивого паттерна",,3,False,1,1,13075.0,34547.0,1,1,2.6422179732313578,0,0,1,1.0,0.0,1.0,0.0,0.00028761001118010604,-1.2605281028752355e-19,-5.1664361426656594e-18,1.387027959709612e-06,False,0.035,0.0,0.413,0.069,0.764
100000007960337100,peripheral,0.75,15,0.2081,"4 колено (исходящие не выгружены): разовое поступление 36 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,35500.0,0.0,1,0,0.0,0,0,7,0.2700777593070243,0.0,1.0,0.0,0.00030276808937766117,-0.0,2.58588185143724e-19,0.0,True,0.038,0.0,0.348,0.415,0.367
100000008691495100,peripheral,0.85,4,0.208,"мелкий получатель: разовое поступление 27 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,27000.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002912362779533075,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.285,0.211,0.367
100000008151098100,peripheral,0.75,23,0.2079,"4 колено (исходящие не выгружены): разовое поступление 30 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,30000.0,0.0,1,0,0.0,0,0,7,0.27367633645932493,0.0,1.0,0.0,0.0003093477246134623,-0.0,-4.692166148252508e-19,0.0,True,0.038,0.0,0.308,0.468,0.367
100000008686247100,peripheral,0.7,11,0.2079,"слабые связи: 1 вход / 1 выход, 22 тыс ₸ → 5 тыс ₸, без устойчивого паттерна",,3,False,1,1,22000.0,5000.0,2,1,0.22727272727272727,0,0,1,1.0,0.0,1.0,1.0,0.00031367376777992426,1.8011657059990055e-19,-7.763146350715769e-20,0.0,False,0.035,0.0,0.285,0.503,0.367
100000003962994100,peripheral,0.85,2,0.2079,"мелкий получатель: разовое поступление 10 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,10000.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00048122982573492034,-0.0,-3.380733408288527e-19,0.0,False,0.042,0.0,0.079,0.763,0.367
100000004257714100,peripheral,0.85,7,0.2079,"мелкий получатель: разовое поступление 52 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,52220.0,0.0,1,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0002937196758462189,-0.0,-5.1664361426656594e-18,0.0,False,0.042,0.0,0.445,0.275,0.367
100000002727288100,peripheral,0.85,2,0.2079,"мелкий получатель: разовое поступление 16 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,16000.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0003661692337362445,-0.0,-1.8574067754315861e-19,0.0,False,0.042,0.0,0.158,0.658,0.367
100000008129393100,peripheral,0.85,40,0.2079,"мелкий получатель: разовое поступление 10 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,10000.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0003116981820260483,-0.0,-5.338977593362164e-19,0.0,False,0.042,0.167,0.079,0.486,0.367
100000001145749100,peripheral,0.85,6,0.2077,"мелкий получатель: разовое поступление 10 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,10000.0,0.0,1,0,0.0,0,0,10,0.0,0.0,1.0,0.0,0.0004785089150229709,-0.0,-2.083138372006651e-20,0.0,False,0.042,0.0,0.079,0.762,0.367
100000002994441100,peripheral,0.75,3,0.2073,"4 колено (исходящие не выгружены): разовое поступление 5 тыс ₸ от 1 плательщика, P(пересылает)=0.31 — признаков роли нет",truncated_small,4,False,1,0,5000.0,0.0,1,0,0.0,0,0,7,0.3128649970685113,0.0,1.0,0.0,0.0005532703163220659,-0.0,-1.4164847279438353e-19,0.0,True,0.038,0.0,0.016,0.854,0.367
100000002015633100,peripheral,0.85,5,0.2073,"мелкий получатель: разовое поступление 95 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,94970.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00028864719347910584,-0.0,0.002940174080170135,0.0,False,0.042,0.0,0.565,0.112,0.367
100000006527156100,peripheral,0.75,0,0.2073,"4 колено (исходящие не выгружены): разовое поступление 48 тыс ₸ от 1 плательщика, P(пересылает)=0.26 — признаков роли нет",truncated_small,4,False,1,0,48500.0,0.0,1,0,0.0,0,0,7,0.26437617384784695,0.0,1.0,0.0,0.00029607854463901213,-0.0,1.2569459780304837e-20,0.0,True,0.038,0.0,0.415,0.321,0.367
100000008684452100,peripheral,0.85,7,0.2072,"мелкий получатель: разовое поступление 52 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,51800.0,0.0,1,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0002936541231789621,-0.0,-5.1664361426656594e-18,0.0,False,0.042,0.0,0.443,0.274,0.367
100000003177533100,peripheral,0.75,15,0.2067,"4 колено (исходящие не выгружены): разовое поступление 20 тыс ₸ от 1 плательщика, P(пересылает)=0.38 — признаков роли нет",truncated_small,4,False,1,0,20000.0,0.0,3,0,0.0,0,0,7,0.3818994004580844,0.0,1.0,0.0,0.00033819737698218943,-0.0,-6.140417197239067e-20,0.0,True,0.038,0.0,0.205,0.599,0.367
100000005621418100,peripheral,0.75,23,0.2064,"4 колено (исходящие не выгружены): разовое поступление 30 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,30000.0,0.0,1,0,0.0,0,0,7,0.2743305227413672,0.0,1.0,0.0,0.00030782638639647263,-0.0,4.03377749579091e-08,0.0,True,0.038,0.0,0.308,0.459,0.367
100000004564736100,peripheral,0.85,20,0.2063,"мелкий получатель: разовое поступление 15 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,15000.0,0.0,2,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00037675536447064214,-0.0,1.6983508694035392e-19,0.0,False,0.042,0.0,0.139,0.674,0.367
100000002214570100,peripheral,0.85,4,0.2063,"мелкий получатель: разовое поступление 26 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,26471.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.00029112524704973884,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.281,0.206,0.367
100000002621434100,peripheral,0.85,1,0.2062,"мелкий получатель: разовое поступление 81 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,81000.0,0.0,1,0,0.0,0,0,9,0.0,0.0,1.0,0.0,0.0002897423900896502,-0.0,3.2207337193585007e-06,0.0,False,0.042,0.0,0.523,0.161,0.367
100000003896956100,peripheral,0.7,2,0.2062,"слабые связи: 1 вход / 1 выход, 10 тыс ₸ → 27 тыс ₸, без устойчивого паттерна",,3,False,1,1,10000.0,27000.0,1,2,2.7,0,0,7,1.0,0.6666666666666666,1.0,0.0,0.0002885646095495058,-2.2503283342644784e-20,5.256983652882328e-05,1.922024458454748e-05,False,0.035,0.0,0.354,0.106,0.81
100000002809896100,peripheral,0.85,8,0.2061,"мелкий получатель: разовое поступление 38 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,38000.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0002997274196422272,-0.0,6.407022407298047e-07,0.0,False,0.042,0.0,0.361,0.377,0.367
100000005939154100,peripheral,0.85,2,0.206,"мелкий получатель: разовое поступление 22 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,22000.0,0.0,2,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.00029369666480402615,-0.0,2.6036449179607727e-06,0.0,False,0.042,0.167,0.228,0.275,0.367
100000008666075100,peripheral,0.85,4,0.2059,"мелкий получатель: разовое поступление 26 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,26217.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.00029107193542496297,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.281,0.205,0.367
100000005093521100,peripheral,0.85,6,0.2059,"мелкий получатель: разовое поступление 15 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,15200.0,0.0,1,0,0.0,1,2,10,0.0,0.0,1.0,0.0,0.0002886128880104748,-0.0,0.0004611679650745693,0.0,False,0.042,0.333,0.145,0.108,0.367
100000001114385100,peripheral,0.85,0,0.2057,"мелкий получатель: разовое поступление 30 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,29500.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.00029021989549549,-0.0,0.0001421681959280045,0.0,False,0.042,0.167,0.3,0.177,0.367
100000008043184100,peripheral,0.85,14,0.2052,"мелкий получатель: разовое поступление 51 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,50564.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00029352801963081546,-0.0,0.00023334462577838998,0.0,False,0.042,0.0,0.437,0.27,0.367
100000004783447100,peripheral,0.85,4,0.2052,"мелкий получатель: разовое поступление 26 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,26200.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.00029106836732409216,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.278,0.204,0.367
100000001251686100,peripheral,0.85,0,0.2051,"мелкий получатель: разовое поступление 18 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,18000.0,0.0,1,0,0.0,0,1,9,0.0,0.0,1.0,0.0,0.00029656884239999225,-0.0,0.0001427672969447852,0.0,False,0.042,0.167,0.183,0.33,0.367
100000000926766100,peripheral,0.7,22,0.2051,"слабые связи: 1 вход / 1 выход, 19 тыс ₸ → 6 тыс ₸, без устойчивого паттерна",,3,False,1,1,18750.0,6000.0,1,1,0.32,0,0,7,1.0,1.0,1.0,1.0,0.00031794441854413795,8.933928361381855e-09,2.500681742010235e-06,0.0,False,0.035,0.0,0.254,0.528,0.367
100000002188586100,peripheral,0.75,8,0.2049,"4 колено (исходящие не выгружены): разовое поступление 38 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,38310.0,0.0,1,0,0.0,0,0,7,0.26813118641324046,0.0,1.0,0.0,0.00029990983871291276,-0.0,2.75827397109305e-06,0.0,True,0.038,0.0,0.362,0.379,0.367
100000008715513100,peripheral,0.75,9,0.2044,"4 колено (исходящие не выгружены): разовое поступление 32 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,32500.0,0.0,1,0,0.0,0,0,1,0.27136238804654594,0.0,1.0,0.0,0.0003029616567521985,-0.0,3.687381946527605e-06,0.0,True,0.038,0.0,0.331,0.417,0.367
100000004218576100,peripheral,0.85,4,0.204,"мелкий получатель: разовое поступление 26 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,26144.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002910566135800471,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.273,0.204,0.367
100000005092518100,peripheral,0.85,4,0.204,"мелкий получатель: разовое поступление 26 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,26144.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002910566135800471,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.273,0.204,0.367
100000000733373100,peripheral,0.85,2,0.2039,"мелкий получатель: разовое поступление 11 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,10710.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.000305781397776004,-0.0,1.7907847734591306e-06,0.0,False,0.042,0.167,0.095,0.44,0.367
100000008773876100,peripheral,0.85,4,0.2036,"мелкий получатель: разовое поступление 26 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,26120.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.00029105157626117063,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.273,0.202,0.367
100000004013952100,peripheral,0.75,3,0.2036,"4 колено (исходящие не выгружены): разовое поступление 6 тыс ₸ от 1 плательщика, P(пересылает)=0.31 — признаков роли нет",truncated_small,4,False,1,0,5500.0,0.0,1,0,0.0,0,0,7,0.3100194834162677,0.0,1.0,0.0,0.0005331412160251201,-0.0,-2.86547690186923e-19,0.0,True,0.038,0.0,0.03,0.814,0.367
100000002748581100,peripheral,0.85,8,0.2035,"мелкий получатель: разовое поступление 41 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,41180.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0002972088887992536,-0.0,2.4413790383029318e-05,0.0,False,0.042,0.0,0.377,0.34,0.367
100000005059998100,peripheral,0.85,0,0.2032,"мелкий получатель: разовое поступление 18 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,18000.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.0002959172747769886,-0.0,5.310185279969977e-05,0.0,False,0.042,0.167,0.183,0.319,0.367
100000005228059100,peripheral,0.85,4,0.2032,"мелкий получатель: разовое поступление 26 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,26000.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002910263896667883,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.271,0.202,0.367
100000000299820100,peripheral,0.75,3,0.203,"4 колено (исходящие не выгружены): разовое поступление 10 тыс ₸ от 1 плательщика, P(пересылает)=0.30 — признаков роли нет",truncated_small,4,False,1,0,10000.0,0.0,1,0,0.0,0,0,7,0.29770498058762535,0.0,1.0,0.0,0.0004501620352243427,-0.0,-4.102832539001224e-19,0.0,True,0.038,0.0,0.079,0.745,0.367
100000008297199100,peripheral,0.85,3,0.2028,"мелкий получатель: разовое поступление 42 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,42268.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0002965958116631627,-0.0,0.0011379074330901402,0.0,False,0.042,0.0,0.382,0.33,0.367
100000002284426100,peripheral,0.85,5,0.2027,"мелкий получатель: разовое поступление 90 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,90000.0,0.0,2,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00028848611988395765,-0.0,0.002940174080170135,0.0,False,0.042,0.0,0.551,0.103,0.367
100000005265073100,peripheral,0.7,18,0.2026,"слабые связи: 1 вход / 1 выход, 5 тыс ₸ → 9 тыс ₸, без устойчивого паттерна",,3,False,1,1,5000.0,9000.0,1,1,1.8,0,0,8,1.0,0.0,1.0,0.0,0.0002991258827616197,-1.307933377754255e-19,1.0303697761792571e-06,2.1003566247031264e-05,False,0.035,0.0,0.124,0.364,0.852
100000002369443100,peripheral,0.85,7,0.2025,"мелкий получатель: разовое поступление 50 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,50000.0,0.0,1,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.000293373183176433,-0.0,-5.1664361426656594e-18,0.0,False,0.042,0.0,0.428,0.266,0.367
100000008116374100,peripheral,0.85,2,0.2024,"мелкий получатель: разовое поступление 31 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,31284.0,0.0,1,0,0.0,1,1,7,0.0,0.0,1.0,0.0,0.000288932889003818,-0.0,0.00029524161332083164,0.0,False,0.042,0.167,0.323,0.129,0.367
100000000703902100,peripheral,0.85,4,0.2023,"мелкий получатель: разовое поступление 25 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,25499.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.00029092123563524225,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.269,0.2,0.367
100000002231144100,peripheral,0.75,10,0.2023,"4 колено (исходящие не выгружены): разовое поступление 15 тыс ₸ от 1 плательщика, P(пересылает)=0.29 — признаков роли нет",truncated_small,4,False,1,0,15000.0,0.0,1,0,0.0,0,0,7,0.28783519413287517,0.0,1.0,0.0,0.000367237638900313,-0.0,-9.4565490887125e-21,0.0,True,0.038,0.0,0.139,0.661,0.367
100000005055454100,peripheral,0.85,24,0.202,"мелкий получатель: разовое поступление 6 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,6500.0,0.0,1,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0005059810158324249,-0.0,-1.6288823765988452e-20,0.0,False,0.042,0.0,0.04,0.78,0.367
100000004213658100,peripheral,0.85,4,0.2019,"мелкий получатель: разовое поступление 25 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,25347.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.00029088933261569135,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.268,0.198,0.367
100000006048193100,peripheral,0.85,3,0.2017,"мелкий получатель: разовое поступление 42 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,41559.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00029641085375483673,-0.0,0.0011379074330901402,0.0,False,0.042,0.0,0.379,0.327,0.367
100000002670463100,peripheral,0.75,9,0.2017,"4 колено (исходящие не выгружены): разовое поступление 32 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,31500.0,0.0,1,0,0.0,0,0,1,0.27233579222237875,0.0,1.0,0.0,0.00030242650713573977,-0.0,3.687381946527605e-06,0.0,True,0.038,0.0,0.324,0.411,0.367
100000004908173100,peripheral,0.75,1,0.2017,"4 колено (исходящие не выгружены): разовое поступление 21 тыс ₸ от 1 плательщика, P(пересылает)=0.28 — признаков роли нет",truncated_small,4,False,1,0,21000.0,0.0,1,0,0.0,0,0,8,0.28116423038112914,0.0,1.0,0.0,0.00032082945231169603,-0.0,9.853965371067086e-20,0.0,True,0.038,0.0,0.222,0.547,0.367
100000008255655100,peripheral,0.75,14,0.2016,"4 колено (исходящие не выгружены): разовое поступление 5 тыс ₸ от 1 плательщика, P(пересылает)=0.31 — признаков роли нет",truncated_small,4,False,1,0,5400.0,0.0,1,0,0.0,0,0,7,0.3117815366008637,0.0,1.0,0.0,0.0005311928331095991,-0.0,-6.840433218412157e-20,0.0,True,0.038,0.0,0.028,0.805,0.367
100000006326645100,peripheral,0.85,4,0.2015,"мелкий получатель: разовое поступление 25 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,25264.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.00029087191188791023,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.267,0.197,0.367
100000004167082100,peripheral,0.75,0,0.2015,"4 колено (исходящие не выгружены): разовое поступление 13 тыс ₸ от 1 плательщика, P(пересылает)=0.29 — признаков роли нет",truncated_small,4,False,1,0,13300.0,0.0,1,0,0.0,0,0,7,0.29195160449662777,0.0,1.0,0.0,0.0003849148092594282,-0.0,-4.434545756946493e-20,0.0,True,0.038,0.0,0.119,0.683,0.367
100000008649416100,peripheral,0.75,14,0.2007,"4 колено (исходящие не выгружены): разовое поступление 5 тыс ₸ от 1 плательщика, P(пересылает)=0.31 — признаков роли нет",truncated_small,4,False,1,0,5000.0,0.0,1,0,0.0,0,0,7,0.31315964957502107,0.0,1.0,0.0,0.0005337267176293667,-0.0,-1.992676148909248e-19,0.0,True,0.038,0.0,0.016,0.815,0.367
100000005293969100,peripheral,0.75,0,0.2007,"4 колено (исходящие не выгружены): разовое поступление 5 тыс ₸ от 1 плательщика, P(пересылает)=0.31 — признаков роли нет",truncated_small,4,False,1,0,5466.97,0.0,1,0,0.0,0,0,7,0.31150465175293063,0.0,1.0,0.0,0.0005304901604905825,-0.0,-1.1109718570558349e-19,0.0,True,0.038,0.0,0.028,0.799,0.367
100000008713685100,peripheral,0.85,7,0.2005,"мелкий получатель: разовое поступление 50 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,49700.0,0.0,1,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.00029332635984267806,-0.0,-5.1664361426656594e-18,0.0,False,0.042,0.0,0.42,0.265,0.367
100000001684867100,peripheral,0.85,2,0.2005,"мелкий получатель: разовое поступление 31 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,30550.0,0.0,1,0,0.0,1,1,7,0.0,0.0,1.0,0.0,0.0002888539707525294,-0.0,0.00029524161332083164,0.0,False,0.042,0.167,0.317,0.125,0.367
100000008742266100,peripheral,0.85,4,0.2005,"мелкий получатель: разовое поступление 21 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,21000.0,0.0,1,0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0002927016777398873,-0.0,-7.947912827038718e-19,0.0,False,0.042,0.167,0.222,0.252,0.367
100000003632533100,peripheral,0.75,14,0.2004,"4 колено (исходящие не выгружены): разовое поступление 10 тыс ₸ от 1 плательщика, P(пересылает)=0.30 — признаков роли нет",truncated_small,4,False,1,0,10000.0,0.0,1,0,0.0,0,0,7,0.2971323236947642,0.0,1.0,0.0,0.00042894910408558474,-0.0,-3.7963526084038073e-19,0.0,True,0.038,0.0,0.079,0.73,0.367
100000005589319100,peripheral,0.75,0,0.2003,"4 колено (исходящие не выгружены): разовое поступление 26 тыс ₸ от 1 плательщика, P(пересылает)=0.28 — признаков роли нет",truncated_small,4,False,1,0,26000.0,0.0,1,0,0.0,0,0,7,0.2765559127749364,0.0,1.0,0.0,0.00030995557415139407,-0.0,5.078518083877429e-05,0.0,True,0.038,0.0,0.271,0.473,0.367
100000002951898100,peripheral,0.85,8,0.2003,"мелкий получатель: разовое поступление 40 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,39990.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00029687253334630224,-0.0,2.4413790383029318e-05,0.0,False,0.042,0.0,0.368,0.334,0.367
100000008734279100,peripheral,0.75,15,0.2002,"4 колено (исходящие не выгружены): разовое поступление 32 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,31650.0,0.0,1,0,0.0,0,0,7,0.27234581003211117,0.0,1.0,0.0,0.00030133294456934464,-0.0,3.1784522464881454e-09,0.0,True,0.038,0.0,0.325,0.4,0.367
100000002232266100,peripheral,0.85,3,0.2001,"мелкий получатель: разовое поступление 45 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,45000.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00029472494912982346,-0.0,0.0016044117981357452,0.0,False,0.042,0.0,0.395,0.296,0.367
100000000369781100,peripheral,0.75,5,0.1999,"4 колено (исходящие не выгружены): разовое поступление 5 тыс ₸ от 1 плательщика, P(пересылает)=0.31 — признаков роли нет",truncated_small,4,False,1,0,5000.0,0.0,1,0,0.0,0,0,7,0.31339548024407743,0.0,1.0,0.0,0.0005324777910582551,-0.0,-1.8016390989335624e-19,0.0,True,0.038,0.0,0.016,0.811,0.367
100000000507799100,peripheral,0.7,2,0.1998,"слабые связи: 1 вход / 1 выход, 5 тыс ₸ → 8 тыс ₸, без устойчивого паттерна",,1,False,1,1,5132.0,8000.0,1,1,1.558846453624318,1,1,7,1.0,0.0,1.0,0.0,0.000286121076867989,-8.928451832160066e-20,0.00029524161332083164,0.00011532146750728487,False,0.035,0.167,0.118,0.022,0.937
100000006656003100,peripheral,0.7,4,0.1998,"слабые связи: 1 вход / 1 выход, 20 тыс ₸ → 9 тыс ₸, без устойчивого паттерна",,1,False,1,1,20000.0,9000.0,1,1,0.45,1,1,1,1.0,1.0,1.0,1.0,0.00028976705994767336,-3.3917013890579644e-19,7.133333782358485e-18,0.0,False,0.035,0.167,0.297,0.163,0.367
100000006476758100,peripheral,0.85,6,0.1994,"мелкий получатель: разовое поступление 5 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,5200.0,0.0,1,0,0.0,0,0,8,0.0,0.0,1.0,0.0,0.0005168074362570555,-0.0,9.897390500098718e-07,0.0,False,0.042,0.0,0.025,0.786,0.367
100000004472936100,peripheral,0.75,0,0.1994,"4 колено (исходящие не выгружены): разовое поступление 5 тыс ₸ от 1 плательщика, P(пересылает)=0.31 — признаков роли нет",truncated_small,4,False,1,0,5000.0,0.0,1,0,0.0,0,0,7,0.31239386735415364,0.0,1.0,0.0,0.0005318955309395088,-0.0,1.672215162403133e-19,0.0,True,0.038,0.0,0.016,0.808,0.367
